research.question,sub.research.question,repeat.for.variable,independent.variable,independent.variable.type,dependent.variable,dependent.variable.type,hypothesis.type,hypothesis
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_elderly,categorical,health_sev_high,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_elderly,categorical,lcsi_severity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,cb_displacement_country,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,cb_return_push_factors,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,cb_return_main_push,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,cb_return_decision,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,cb_return_forced_how,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,cb_return_independent_why,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,idp_push_factors,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,idp_main_push,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,returnee_incidents,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,idp_returnee_intentions,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,return_aoo_factors,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,return_aoo_needs,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,aoo_intentions,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,hh_size,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,hoh_sex,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,hoh_age,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,hoh_elderly,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,count_current_enrolled_avg,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,count_current_attending_avg,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,wg_seeing,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,wg_hearing,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,wg_walking,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,wg_memory,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,wg_selfcare,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,wg_communicating,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,chronic_illness,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,female_literacy_yes_no,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,male_literacy_yes_no ,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,boy_marriage,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,girl_marriage,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,adult_behavior_change,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,child_behavior_change,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,behavior_change_cause,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,psychosocial_access,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,ag_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,livestock_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,rent_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,small_business_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,unskill_labor_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,skill_labor_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,formal_employment_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,gov_benefits_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,hum_assistance_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,remittance_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,loans_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,asset_selling_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,total_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,income_fluctuation,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,debt,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,debt_amount,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,debt_reason,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,food_exp_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,water_expt_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,rent_exp_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,fuel_exp_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,debt_exp_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,info_source_preference,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,aid_preference,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,aid_access_issue,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,aid_access_issue_type,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,sim_card,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,bank_account,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,fcs_category,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,shelter,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,health_facility_access,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,health_facility_barriers,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,water_source,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,water_sufficiency,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,latrine,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,safety,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,lcsi_category,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,shelter_damage_repair,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,no_repair_cause,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,adult_prot_incidents,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,child_prot_incidents,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,fsac_severity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,fsac_sev_high,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,prot_severity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,prot_sev_high,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,esnfi_severity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,esnfi_sev_high,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,wash_severity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,wash_sev_high,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,malnutrition_present,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,edu_severity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,edu_sev_high,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,health_severity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,health_sev_high,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,lcsi_severity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,cb_displacement_country,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,cb_return_push_factors,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,cb_return_main_push,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,cb_return_decision,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,cb_return_forced_how,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,cb_return_independent_why,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,idp_push_factors,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,idp_main_push,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,returnee_incidents,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,idp_returnee_intentions,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,return_aoo_factors,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,return_aoo_needs,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,aoo_intentions,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,hh_size,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,hoh_sex,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,hoh_age,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,hoh_elderly,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,count_current_enrolled_avg,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,count_current_attending_avg,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,wg_seeing,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,wg_hearing,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,wg_walking,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,wg_memory,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,wg_selfcare,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,wg_communicating,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,chronic_illness,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,female_literacy_yes_no,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,male_literacy_yes_no ,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,boy_marriage,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,girl_marriage,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,adult_behavior_change,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,child_behavior_change,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,behavior_change_cause,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,psychosocial_access,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,ag_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,livestock_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,rent_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,small_business_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,unskill_labor_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,skill_labor_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,formal_employment_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,gov_benefits_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,hum_assistance_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,remittance_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,loans_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,asset_selling_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,total_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,income_fluctuation,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,debt,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,debt_amount,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,debt_reason,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,food_exp_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,water_expt_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,rent_exp_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,fuel_exp_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,debt_exp_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,info_source_preference,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,aid_preference,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,aid_access_issue,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,aid_access_issue_type,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,sim_card,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,bank_account,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,fcs_category,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,shelter,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,health_facility_access,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,health_facility_barriers,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,water_source,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,water_sufficiency,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,latrine,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,safety,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,lcsi_category,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,shelter_damage_repair,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,no_repair_cause,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,adult_prot_incidents,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,child_prot_incidents,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,fsac_severity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,fsac_sev_high,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,prot_severity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,prot_sev_high,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,esnfi_severity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,esnfi_sev_high,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,wash_severity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,wash_sev_high,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,malnutrition_present,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,edu_severity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,edu_sev_high,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,health_severity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,health_sev_high,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex,categorical,lcsi_severity,categorical,group_difference,
